,Chave,UC,Tipo de UC,Semestre,Modelo,Marca,Base de Alunos,Máximo de Alunos,Tipo de CH,Ator Pedagógico
109,USJT - UC15 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,37,120.0,Presencial,Mediador Presencial
110,USJT - UC15 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,30,120.0,Presencial,Mediador Presencial
111,USJT - UC15 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,36,120.0,Presencial,Mediador Presencial
112,USJT - UC15 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,25,120.0,Presencial,Mediador Presencial
113,USJT - UC15 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,30,120.0,Presencial,Mediador Presencial
114,USJT - UC15 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,39,120.0,Presencial,Mediador Presencial
115,USJT - UC15 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,40,120.0,Presencial,Mediador Presencial
116,USJT - UC15 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,35,120.0,Presencial,Mediador Presencial
117,USJT - UC15 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,24,120.0,Presencial,Mediador Presencial
118,USJT - UC15 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,31,120.0,Presencial,Mediador Presencial
119,USJT - UC15 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,26,120.0,Presencial,Mediador Presencial
120,USJT - UC15 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,46,120.0,Presencial,Mediador Presencial
121,USJT - UC15 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC15,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,29,120.0,Presencial,Mediador Presencial
122,USJT - UC16 - ADMINISTRAÇÃO - Semi Presencial 30.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,32,120.0,Presencial,Mediador Presencial
123,USJT - UC16 - ADMINISTRAÇÃO - Semi Presencial 30.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,34,120.0,Presencial,Mediador Presencial
124,USJT - UC16 - ANÁLISE E DESENVOLVIMENTO DE SISTEMAS - Semi Presencial 30.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,40,120.0,Presencial,Mediador Presencial
125,USJT - UC16 - ANÁLISE E DESENVOLVIMENTO DE SISTEMAS - Semi Presencial 30.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,28,120.0,Presencial,Mediador Presencial
126,USJT - UC16 - ANÁLISE E DESENVOLVIMENTO DE SISTEMAS - Semi Presencial 30.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,32,120.0,Presencial,Mediador Presencial
127,USJT - UC16 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,35,120.0,Presencial,Mediador Presencial
128,USJT - UC16 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,29,120.0,Presencial,Mediador Presencial
129,USJT - UC16 - CIÊNCIAS CONTÁBEIS - Semi Presencial 30.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,32,120.0,Presencial,Mediador Presencial
130,USJT - UC16 - CIÊNCIAS CONTÁBEIS - Semi Presencial 30.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (4-8),8,Semi Presencial 30.20 Bacharelado,USJT,37,120.0,Presencial,Mediador Presencial
131,USJT - UC16 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,28,120.0,Presencial,Mediador Presencial
132,USJT - UC16 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,31,120.0,Presencial,Mediador Presencial
133,USJT - UC16 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,32,120.0,Presencial,Mediador Presencial
134,USJT - UC16 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,33,120.0,Presencial,Mediador Presencial
135,USJT - UC16 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,37,120.0,Presencial,Mediador Presencial
136,USJT - UC16 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,30,120.0,Presencial,Mediador Presencial
137,USJT - UC16 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,36,120.0,Presencial,Mediador Presencial
138,USJT - UC16 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,25,120.0,Presencial,Mediador Presencial
139,USJT - UC16 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,30,120.0,Presencial,Mediador Presencial
140,USJT - UC16 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,39,120.0,Presencial,Mediador Presencial
141,USJT - UC16 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,40,120.0,Presencial,Mediador Presencial
142,USJT - UC16 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,35,120.0,Presencial,Mediador Presencial
143,USJT - UC16 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,24,120.0,Presencial,Mediador Presencial
144,USJT - UC16 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,31,120.0,Presencial,Mediador Presencial
145,USJT - UC16 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,26,120.0,Presencial,Mediador Presencial
146,USJT - UC16 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,46,120.0,Presencial,Mediador Presencial
147,USJT - UC16 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC16,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,29,120.0,Presencial,Mediador Presencial
148,USJT - UC17 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,35,120.0,Presencial,Mediador Presencial
149,USJT - UC17 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,29,120.0,Presencial,Mediador Presencial
150,USJT - UC17 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,28,120.0,Presencial,Mediador Presencial
151,USJT - UC17 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,31,120.0,Presencial,Mediador Presencial
152,USJT - UC17 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,32,120.0,Presencial,Mediador Presencial
153,USJT - UC17 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,33,120.0,Presencial,Mediador Presencial
154,USJT - UC17 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,37,120.0,Presencial,Mediador Presencial
155,USJT - UC17 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,30,120.0,Presencial,Mediador Presencial
156,USJT - UC17 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,36,120.0,Presencial,Mediador Presencial
157,USJT - UC17 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,25,120.0,Presencial,Mediador Presencial
158,USJT - UC17 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,30,120.0,Presencial,Mediador Presencial
159,USJT - UC17 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,39,120.0,Presencial,Mediador Presencial
160,USJT - UC17 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,40,120.0,Presencial,Mediador Presencial
161,USJT - UC17 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,35,120.0,Presencial,Mediador Presencial
162,USJT - UC17 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,24,120.0,Presencial,Mediador Presencial
163,USJT - UC17 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,31,120.0,Presencial,Mediador Presencial
164,USJT - UC17 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,26,120.0,Presencial,Mediador Presencial
165,USJT - UC17 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,46,120.0,Presencial,Mediador Presencial
166,USJT - UC17 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC17,UC (7-9),8,Semi Presencial 40.20 Bacharelado,USJT,29,120.0,Presencial,Mediador Presencial
167,USJT - UC18 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,22,120.0,Presencial,Mediador Presencial
168,USJT - UC18 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,22,120.0,Presencial,Mediador Presencial
169,USJT - UC18 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,22,120.0,Presencial,Mediador Presencial
170,USJT - UC18 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,19,120.0,Presencial,Mediador Presencial
171,USJT - UC18 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
172,USJT - UC18 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,31,120.0,Presencial,Mediador Presencial
173,USJT - UC18 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,20,120.0,Presencial,Mediador Presencial
174,USJT - UC18 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,26,120.0,Presencial,Mediador Presencial
175,USJT - UC18 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,22,120.0,Presencial,Mediador Presencial
176,USJT - UC18 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
177,USJT - UC18 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,25,120.0,Presencial,Mediador Presencial
178,USJT - UC18 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
179,USJT - UC18 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,23,120.0,Presencial,Mediador Presencial
180,USJT - UC18 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,19,120.0,Presencial,Mediador Presencial
181,USJT - UC18 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,18,120.0,Presencial,Mediador Presencial
182,USJT - UC18 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,19,120.0,Presencial,Mediador Presencial
183,USJT - UC18 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,18,120.0,Presencial,Mediador Presencial
184,USJT - UC18 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,17,120.0,Presencial,Mediador Presencial
185,USJT - UC18 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC18,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,12,120.0,Presencial,Mediador Presencial
186,USJT - UC19 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,22,120.0,Presencial,Mediador Presencial
187,USJT - UC19 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,22,120.0,Presencial,Mediador Presencial
188,USJT - UC19 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,22,120.0,Presencial,Mediador Presencial
189,USJT - UC19 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,19,120.0,Presencial,Mediador Presencial
190,USJT - UC19 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
191,USJT - UC19 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,31,120.0,Presencial,Mediador Presencial
192,USJT - UC19 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,20,120.0,Presencial,Mediador Presencial
193,USJT - UC19 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,26,120.0,Presencial,Mediador Presencial
194,USJT - UC19 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,22,120.0,Presencial,Mediador Presencial
195,USJT - UC19 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
196,USJT - UC19 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,25,120.0,Presencial,Mediador Presencial
197,USJT - UC19 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
198,USJT - UC19 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,23,120.0,Presencial,Mediador Presencial
199,USJT - UC19 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,19,120.0,Presencial,Mediador Presencial
200,USJT - UC19 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,18,120.0,Presencial,Mediador Presencial
201,USJT - UC19 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,19,120.0,Presencial,Mediador Presencial
202,USJT - UC19 - FISIOTERAPIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,18,120.0,Presencial,Mediador Presencial
203,USJT - UC19 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,17,120.0,Presencial,Mediador Presencial
204,USJT - UC19 - NUTRIÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC19,UC (7-9),9,Semi Presencial 40.20 Bacharelado,USJT,12,120.0,Presencial,Mediador Presencial
205,USJT - UC20 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,23,120.0,Presencial,Mediador Presencial
206,USJT - UC20 - BIOMEDICINA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,33,120.0,Presencial,Mediador Presencial
207,USJT - UC20 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,14,120.0,Presencial,Mediador Presencial
208,USJT - UC20 - EDUCAÇÃO FÍSICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,7,120.0,Presencial,Mediador Presencial
209,USJT - UC20 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
210,USJT - UC20 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,10,120.0,Presencial,Mediador Presencial
211,USJT - UC20 - ENGENHARIA CIVIL - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,5,120.0,Presencial,Mediador Presencial
212,USJT - UC20 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,9,120.0,Presencial,Mediador Presencial
213,USJT - UC20 - ENGENHARIA DE PRODUÇÃO - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
214,USJT - UC20 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
215,USJT - UC20 - ENGENHARIA ELÉTRICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,6,120.0,Presencial,Mediador Presencial
216,USJT - UC20 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - AMERICANA : JARDIM GIRASSOL,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,0,120.0,Presencial,Mediador Presencial
217,USJT - UC20 - ENGENHARIA MECÂNICA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA SÃO BERNARDO DO CAMPO,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,8,120.0,Presencial,Mediador Presencial
218,USJT - UC20 - FARMÁCIA - Semi Presencial 40.20 Bacharelado - UNIDADE ACADÊMICA MOOCA,UC20,UC (10),10,Semi Presencial 40.20 Bacharelado,USJT,8,120.0,Presencial,Mediador Presencial
